"id";"datetime";"temp";"dew";"difference";"windspeed";"conditions";"safe_factor"
1;"01-01-2021";-8.2;-9.8;1.6;26.9;"Partially cloudy";"0.28"
2;"02-01-2021";-10.1;-11.7;1.6;15.9;"Clear";"0.29"
3;"03-01-2021";-10.2;-11.8;1.6;20.2;"Partially cloudy";"0.27"
4;"04-01-2021";-1.3;-3.1;1.8;28.4;"Snow, Partially cloudy";"0.31"
5;"05-01-2021";-2.8;-5.4;2.6;15.2;"Clear";"0.35"
6;"06-01-2021";-1.2;-3.8;2.6;21.8;"Snow, Partially cloudy";"0.33"
7;"07-01-2021";-2.2;-4.5;2.3;21.4;"Overcast";"0.31"
8;"08-01-2021";-4.2;-6.4;2.2;16.2;"Overcast";"0.32"
9;"09-01-2021";-6.6;-8.4;1.8;16.1;"Overcast";"0.3"
10;"10-01-2021";-3.5;-5.7;2.2;25.1;"Overcast";"0.31"
11;"11-01-2021";-0.5;-3.8;3.3;29.1;"Clear";"0.38"
12;"12-01-2021";-0.2;-3.5;3.3;20.8;"Clear";"0.37"
13;"13-01-2021";1.3;-1.8;3.1;19.5;"Partially cloudy";"0.36"
14;"14-01-2021";0.5;-1.0;1.5;33.1;"Snow, Partially cloudy";"0.32"
15;"15-01-2021";0.6;-1.2;1.8;37.9;"Snow, Overcast";"0.3"
16;"16-01-2021";-4.3;-6.2;1.9;34.9;"Overcast";"0.32"
17;"17-01-2021";-5.3;-7.2;1.9;28.8;"Partially cloudy";"0.31"
18;"18-01-2021";-6.1;-8.8;2.7;21.8;"Snow, Partially cloudy";"0.34"
19;"19-01-2021";-6.5;-8.9;2.4;47.8;"Snow, Partially cloudy";"0.33"
20;"20-01-2021";-5.1;-9.3;4.2;36.4;"Clear";"0.42"
21;"21-01-2021";-2.1;-7.4;5.3;40.9;"Partially cloudy";"0.47"
22;"22-01-2021";-13.1;-17.9;4.8;27.3;"Clear";"0.44"
23;"23-01-2021";-11.3;-14.4;3.1;24.1;"Snow, Partially cloudy";"0.36"
24;"24-01-2021";-7.3;-9.1;1.8;18.2;"Snow, Partially cloudy";"0.29"
25;"25-01-2021";-9.9;-14.4;4.5;35.8;"Partially cloudy";"0.43"
26;"26-01-2021";-9.4;-13.0;3.6;34.4;"Snow, Partially cloudy";"0.41"
27;"27-01-2021";-11.6;-15.9;4.3;12.6;"Partially cloudy";"0.44"
28;"28-01-2021";-13.1;-16.3;3.2;20.3;"Clear";"0.36"
29;"29-01-2021";-6.7;-9.4;2.7;34.2;"Partially cloudy";"0.37"
30;"30-01-2021";-2.5;-4.6;2.1;34.7;"Partially cloudy";"0.34"
31;"31-01-2021";-1.8;-4.2;2.4;32.8;"Overcast";"0.37"
32;"01-02-2021";-4.8;-6.8;2.0;27.9;"Overcast";"0.31"
33;"02-02-2021";-6.9;-8.6;1.7;20.5;"Partially cloudy";"0.28"
34;"03-02-2021";-5.1;-7.0;1.9;39.6;"Partially cloudy";"0.29"
35;"04-02-2021";-6.4;-8.8;2.4;45.9;"Snow, Partially cloudy";"0.33"
36;"05-02-2021";-14.5;-18.5;4.0;40.1;"Partially cloudy";"0.41"
37;"06-02-2021";-18.5;-22.9;4.4;34.2;"Partially cloudy";"0.44"
38;"07-02-2021";-22.4;-27.3;4.9;19.8;"Snow, Partially cloudy";"0.45"
39;"08-02-2021";-20.1;-24.1;4.0;17.9;"Partially cloudy";"0.41"
40;"09-02-2021";-19.7;-23.7;4.0;19.4;"Clear";"0.41"
41;"10-02-2021";-16.3;-22.0;5.7;16.2;"Partially cloudy";"0.49"
42;"11-02-2021";-20.4;-24.7;4.3;23.3;"Partially cloudy";"0.42"
43;"12-02-2021";-22.8;-27.9;5.1;30.5;"Clear";"0.46"
44;"13-02-2021";-21.6;-26.3;4.7;21.4;"Partially cloudy";"0.44"
45;"14-02-2021";-24.7;-29.6;4.9;30.5;"Partially cloudy";"0.45"
46;"15-02-2021";-25.3;-30.7;5.4;23.6;"Clear";"0.47"
47;"16-02-2021";-21.6;-27.1;5.5;15.9;"Partially cloudy";"0.48"
48;"17-02-2021";-16.3;-20.0;3.7;18.2;"Overcast";"0.39"
49;"18-02-2021";-13.3;-16.4;3.1;17.9;"Partially cloudy";"0.36"
50;"19-02-2021";-13.8;-17.0;3.2;14.2;"Partially cloudy";"0.38"
51;"20-02-2021";-13.5;-16.1;2.6;22.2;"Partially cloudy";"0.33"
52;"21-02-2021";-6.0;-8.0;2.0;28.5;"Snow, Partially cloudy";"0.32"
53;"22-02-2021";-0.9;-4.2;3.3;33.8;"Partially cloudy";"0.4"
54;"23-02-2021";1.1;-2.7;3.8;26.4;"Clear";"0.4"
55;"24-02-2021";-0.5;-3.0;2.5;38.0;"Partially cloudy";"0.33"
56;"25-02-2021";-3.5;-5.2;1.7;17.6;"Partially cloudy";"0.28"
57;"26-02-2021";-2.4;-4.9;2.5;34.6;"Partially cloudy";"0.36"
58;"27-02-2021";1.5;-2.1;3.6;23.0;"Partially cloudy";"0.39"
59;"28-02-2021";-1.0;-3.4;2.4;46.8;"Partially cloudy";"0.33"
60;"01-03-2021";-5.7;-10.8;5.1;28.4;"Partially cloudy";"0.46"
61;"02-03-2021";0.2;-4.2;4.4;35.0;"Clear";"0.43"
62;"03-03-2021";3.0;-0.5;3.5;14.6;"Clear";"0.39"
63;"04-03-2021";1.8;-2.3;4.1;30.9;"Clear";"0.43"
64;"05-03-2021";1.3;-4.4;5.7;16.4;"Partially cloudy";"0.49"
65;"06-03-2021";2.7;-2.4;5.1;20.3;"Clear";"0.46"
66;"07-03-2021";6.8;1.2;5.6;37.3;"Clear";"0.48"
67;"08-03-2021";8.8;1.9;6.9;21.9;"Clear";"0.54"
68;"09-03-2021";10.6;4.5;6.1;40.4;"Rain";"0.51"
69;"10-03-2021";12.1;8.9;3.2;58.8;"Rain, Partially cloudy";"0.38"
70;"11-03-2021";3.2;-2.4;5.6;43.3;"Partially cloudy";"0.48"
71;"12-03-2021";1.8;-3.4;5.2;15.9;"Clear";"0.46"
72;"13-03-2021";4.4;-2.5;6.9;18.1;"Clear";"0.54"
73;"14-03-2021";4.4;-3.1;7.5;37.9;"Snow, Partially cloudy";"0.57"
74;"15-03-2021";-0.7;-3.4;2.7;46.4;"Snow, Overcast";"0.34"
75;"16-03-2021";-0.9;-2.4;1.5;19.6;"Partially cloudy";"0.26"
76;"17-03-2021";0.7;-1.6;2.3;31.0;"Partially cloudy";"0.36"
77;"18-03-2021";2.5;-2.6;5.1;34.5;"Clear";"0.46"
78;"19-03-2021";2.5;-5.9;8.4;26.9;"Clear";"0.61"
79;"20-03-2021";5.3;-3.1;8.4;35.4;"Clear";"0.6"
80;"21-03-2021";10.5;1.4;9.1;58.3;"Partially cloudy";"0.51"
81;"22-03-2021";8.0;2.3;5.7;24.4;"Rain, Partially cloudy";"0.49"
82;"23-03-2021";8.5;6.7;1.8;28.9;"Rain, Overcast";"0.31"
83;"24-03-2021";5.9;4.3;1.6;38.1;"Rain, Overcast";"0.28"
84;"25-03-2021";5.5;1.7;3.8;25.2;"Partially cloudy";"0.4"
85;"26-03-2021";5.3;1.6;3.7;14.5;"Partially cloudy";"0.4"
86;"27-03-2021";5.6;3.8;1.8;36.1;"Rain, Overcast";"0.31"
87;"28-03-2021";3.1;-4.0;7.1;37.6;"Partially cloudy";"0.55"
88;"29-03-2021";12.5;0.6;11.9;49.8;"Clear";"0.68"
89;"30-03-2021";5.1;-7.9;13.0;45.4;"Partially cloudy";"0.77"
90;"31-03-2021";-2.4;-10.9;8.5;38.1;"Partially cloudy";"0.61"
91;"01-04-2021";-1.4;-12.3;10.9;16.1;"Clear";"0.71"
92;"02-04-2021";6.7;-7.8;14.5;51.0;"Clear";"0.68"
93;"03-04-2021";13.6;-2.9;16.5;24.4;"Clear";"0.79"
94;"04-04-2021";14.9;0.0;14.9;31.2;"Clear";"0.79"
95;"05-04-2021";19.2;7.8;11.4;45.7;"Clear";"0.73"
96;"06-04-2021";19.5;11.7;7.8;25.3;"Rain, Partially cloudy";"0.58"
97;"07-04-2021";18.1;11.4;6.7;32.4;"Rain, Partially cloudy";"0.52"
98;"08-04-2021";11.8;9.8;2.0;31.3;"Rain, Overcast";"0.34"
99;"09-04-2021";9.2;6.6;2.6;32.3;"Rain, Overcast";"0.39"
100;"10-04-2021";7.7;3.8;3.9;37.8;"Overcast";"0.4"
101;"11-04-2021";8.2;3.5;4.7;32.6;"Partially cloudy";"0.47"
102;"12-04-2021";7.3;-0.2;7.5;45.6;"Partially cloudy";"0.56"
103;"13-04-2021";3.7;-5.5;9.2;43.8;"Overcast";"0.64"
104;"14-04-2021";3.0;-3.2;6.2;36.0;"Overcast";"0.51"
105;"15-04-2021";4.8;-0.4;5.2;27.0;"Overcast";"0.46"
106;"16-04-2021";9.0;1.3;7.7;16.3;"Overcast";"0.58"
107;"17-04-2021";9.0;-3.4;12.4;27.2;"Partially cloudy";"0.79"
108;"18-04-2021";10.4;-3.0;13.4;36.6;"Partially cloudy";"0.79"
109;"19-04-2021";1.7;-5.2;6.9;37.7;"Rain, Partially cloudy";"0.54"
110;"20-04-2021";0.2;-10.6;10.8;32.0;"Partially cloudy";"0.67"
111;"21-04-2021";0.8;-10.7;11.5;36.2;"Partially cloudy";"0.73"
112;"22-04-2021";8.8;-7.1;15.9;32.2;"Rain, Partially cloudy";"0.78"
113;"23-04-2021";9.8;0.3;9.5;27.8;"Partially cloudy";"0.65"
114;"24-04-2021";6.4;-0.1;6.5;30.7;"Partially cloudy";"0.52"
115;"25-04-2021";2.6;-2.6;5.2;39.7;"Rain, Partially cloudy";"0.46"
116;"26-04-2021";14.0;5.7;8.3;36.4;"Partially cloudy";"0.6"
117;"27-04-2021";13.5;6.4;7.1;39.4;"Partially cloudy";"0.55"
118;"28-04-2021";10.6;6.6;4.0;27.2;"Partially cloudy";"0.41"
119;"29-04-2021";13.2;1.5;11.7;45.5;"Clear";"0.74"
120;"30-04-2021";13.9;-5.6;19.5;28.2;"Partially cloudy";"0.79"
121;"01-05-2021";23.0;1.2;21.8;46.6;"Clear";"0.74"
122;"02-05-2021";21.7;11.7;10.0;39.5;"Rain";"0.68"
123;"03-05-2021";15.8;10.8;5.0;41.1;"Rain, Partially cloudy";"0.45"
124;"04-05-2021";10.1;-0.4;10.5;32.5;"Clear";"0.65"
125;"05-05-2021";8.7;-0.8;9.5;26.2;"Rain, Partially cloudy";"0.66"
126;"06-05-2021";9.6;0.6;9.0;36.1;"Rain, Partially cloudy";"0.63"
127;"07-05-2021";10.7;-3.1;13.8;31.0;"Clear";"0.79"
128;"08-05-2021";5.8;-2.2;8.0;29.4;"Rain, Partially cloudy";"0.59"
129;"09-05-2021";10.2;0.5;9.7;20.8;"Rain, Partially cloudy";"0.67"
130;"10-05-2021";9.9;-1.2;11.1;28.3;"Partially cloudy";"0.72"
131;"11-05-2021";8.4;-6.0;14.4;14.8;"Clear";"0.79"
132;"12-05-2021";10.7;-4.0;14.7;14.6;"Clear";"0.79"
133;"13-05-2021";13.2;-2.7;15.9;24.8;"Clear";"0.79"
134;"14-05-2021";12.7;1.4;11.3;35.9;"Partially cloudy";"0.72"
135;"15-05-2021";15.2;8.6;6.6;23.4;"Rain, Partially cloudy";"0.53"
136;"16-05-2021";15.1;11.3;3.8;24.1;"Partially cloudy";"0.4"
137;"17-05-2021";16.2;9.6;6.6;37.9;"Partially cloudy";"0.53"
138;"18-05-2021";15.9;13.8;2.1;31.1;"Rain, Overcast";"0.35"
139;"19-05-2021";19.4;17.1;2.3;34.1;"Rain, Overcast";"0.35"
140;"20-05-2021";19.3;17.4;1.9;31.2;"Rain, Overcast";"0.33"
141;"21-05-2021";21.2;18.3;2.9;33.5;"Rain, Partially cloudy";"0.39"
142;"22-05-2021";21.5;17.8;3.7;22.0;"Partially cloudy";"0.39"
143;"23-05-2021";22.4;17.9;4.5;19.9;"Rain, Partially cloudy";"0.43"
144;"24-05-2021";23.8;16.1;7.7;38.0;"Clear";"0.58"
145;"25-05-2021";23.7;13.8;9.9;32.0;"Partially cloudy";"0.63"
146;"26-05-2021";17.8;6.6;11.2;34.0;"Clear";"0.7"
147;"27-05-2021";10.1;6.6;3.5;46.0;"Rain, Partially cloudy";"0.38"
148;"28-05-2021";6.9;4.0;2.9;32.5;"Rain, Partially cloudy";"0.4"
149;"29-05-2021";9.6;1.6;8.0;23.4;"Clear";"0.59"
150;"30-05-2021";11.6;7.6;4.0;13.8;"Rain, Partially cloudy";"0.41"
151;"31-05-2021";15.6;9.4;6.2;26.0;"Rain";"0.51"
152;"01-06-2021";17.9;6.9;11.0;15.4;"Clear";"0.71"
153;"02-06-2021";20.3;8.2;12.1;17.3;"Partially cloudy";"0.78"
154;"03-06-2021";23.9;6.9;17.0;30.5;"Clear";"0.79"
155;"04-06-2021";26.9;9.1;17.8;32.1;"Clear";"0.78"
156;"05-06-2021";28.4;12.7;15.7;36.3;"Clear";"0.79"
157;"06-06-2021";25.8;15.1;10.7;38.9;"Clear";"0.71"
158;"07-06-2021";26.0;16.5;9.5;21.6;"Clear";"0.66"
159;"08-06-2021";26.5;16.5;10.0;20.0;"Clear";"0.68"
160;"09-06-2021";27.0;16.7;10.3;24.4;"Clear";"0.7"
161;"10-06-2021";28.5;17.1;11.4;14.8;"Clear";"0.73"
162;"11-06-2021";26.8;16.1;10.7;41.3;"Rain";"0.72"
163;"12-06-2021";24.2;8.0;16.2;30.8;"Clear";"0.79"
164;"13-06-2021";24.9;8.2;16.7;30.8;"Clear";"0.79"
165;"14-06-2021";23.5;8.6;14.9;18.1;"Clear";"0.8"
166;"15-06-2021";22.3;9.2;13.1;17.5;"Clear";"0.8"
167;"16-06-2021";23.5;11.0;12.5;22.2;"Clear";"0.8"
168;"17-06-2021";27.1;16.8;10.3;35.2;"Rain, Partially cloudy";"0.67"
169;"18-06-2021";25.6;14.0;11.6;19.6;"Rain";"0.76"
170;"19-06-2021";22.7;9.3;13.4;28.5;"Clear";"0.79"
171;"20-06-2021";20.9;14.8;6.1;42.2;"Rain, Partially cloudy";"0.51"
172;"21-06-2021";15.5;5.6;9.9;38.3;"Rain, Partially cloudy";"0.67"
173;"22-06-2021";17.2;8.4;8.8;19.7;"Rain, Partially cloudy";"0.63"
174;"23-06-2021";23.3;16.4;6.9;28.8;"Rain, Partially cloudy";"0.54"
175;"24-06-2021";26.3;18.8;7.5;21.5;"Rain";"0.57"
176;"25-06-2021";23.3;19.5;3.8;24.7;"Rain, Partially cloudy";"0.4"
177;"26-06-2021";20.5;18.6;1.9;35.8;"Rain, Partially cloudy";"0.32"
178;"27-06-2021";21.6;16.6;5.0;20.4;"Rain, Partially cloudy";"0.45"
179;"28-06-2021";22.4;17.8;4.6;16.5;"Rain, Partially cloudy";"0.43"
180;"29-06-2021";23.4;18.2;5.2;19.4;"Rain, Partially cloudy";"0.46"
181;"30-06-2021";23.3;16.1;7.2;16.6;"Clear";"0.55"
182;"01-07-2021";23.1;15.7;7.4;11.1;"Clear";"0.54"
183;"02-07-2021";22.0;15.5;6.5;15.6;"Clear";"0.52"
184;"03-07-2021";22.0;15.0;7.0;16.1;"Clear";"0.55"
185;"04-07-2021";25.4;17.9;7.5;34.3;"Clear";"0.56"
186;"05-07-2021";27.0;20.8;6.2;24.9;"Rain";"0.51"
187;"06-07-2021";26.2;19.9;6.3;28.8;"Rain, Partially cloudy";"0.51"
188;"07-07-2021";18.6;16.0;2.6;25.1;"Rain, Overcast";"0.33"
189;"08-07-2021";18.1;13.7;4.4;13.9;"Partially cloudy";"0.43"
190;"09-07-2021";19.2;16.7;2.5;23.1;"Rain, Partially cloudy";"0.33"
191;"10-07-2021";17.8;15.9;1.9;18.7;"Rain, Overcast";"0.29"
192;"11-07-2021";19.6;13.6;6.0;20.1;"Clear";"0.5"
193;"12-07-2021";18.9;13.9;5.0;9.2;"Partially cloudy";"0.46"
194;"13-07-2021";20.9;16.2;4.7;17.6;"Rain, Partially cloudy";"0.44"
